countyName,geometry,countyFIPS,stateName,population,2020-10-25,case_rate_100k
Chickasaw,"POLYGON ((-92.55438099999999 43.212813, -92.08097599999999 43.212947, -92.08114599999999 43.082794, -92.08156799999999 42.907013, -92.554211 42.907112, -92.55438099999999 43.212813))",19037,IA,11933.0,352.0,2949.8030671247802
Becker,"POLYGON ((-96.194671 47.151149, -96.06706899999999 47.151813, -95.551186 47.151453, -95.16917199999999 47.152515, -95.16301 46.80472, -95.16370999999999 46.71764, -95.24799899999999 46.716255, -96.174587 46.717854, -96.17410799999999 46.97737499999999, -96.194671 47.151149))",27005,MN,34423.0,575.0,1670.394794178311
Hickory,"POLYGON ((-93.568709 37.914918, -93.512103 37.913535, -93.503946 38.073123, -93.06519899999999 38.062479, -93.072447 37.902627, -93.182648 37.904232, -93.18791499999999 37.802737, -93.56139899999999 37.812982, -93.57320199999999 37.828035, -93.568709 37.914918))",29085,MO,9544.0,198.0,2074.601844090528
Itasca,"POLYGON ((-94.418543 47.845816, -93.776173 47.846404, -93.77577199999999 47.89895, -93.081158 47.89187, -93.06125299999999 47.720187, -93.06950000000001 47.393915, -93.055943 47.026415, -93.775257 47.030418, -93.77392999999999 47.211335, -93.80882 47.232622, -93.77400999999999 47.30506, -93.88821299999999 47.318856, -93.93326999999999 47.30463899999999, -94.027108 47.352277, -94.02785799999999 47.40863299999999, -94.09511499999999 47.477972, -94.32753099999999 47.415844, -94.41627899999999 47.444828, -94.418543 47.845816))",27061,MN,45130.0,736.0,1630.8442277863949
Genesee,"POLYGON ((-78.46550499999999 43.128619, -77.99728999999999 43.132981, -77.905934 43.133561, -77.904121 43.037056, -77.90983199999999 42.987762, -77.95553 42.905861, -77.95496399999999 42.862754, -78.07417099999999 42.870188, -78.464381 42.867461, -78.464449 43.088703, -78.46550499999999 43.128619))",36037,NY,57280.0,380.0,663.4078212290502
Polk,"POLYGON ((-97.828256 41.17343899999999, -97.658554 41.304862, -97.60436299999999 41.313851, -97.598253 41.333119, -97.52241199999999 41.361934, -97.36818599999999 41.39641599999999, -97.368118 41.046947, -97.82628699999999 41.046581, -97.828256 41.17343899999999))",31143,NE,5213.0,189.0,3625.5515058507576
Mayes,"POLYGON ((-95.43561 36.51016, -95.32817 36.51024, -95.00573 36.50989, -95.011309 36.161763, -95.11850000000001 36.16163, -95.118377 36.074544, -95.20794599999999 36.074708, -95.43997 36.0752, -95.43561 36.51016))",40097,OK,41100.0,972.0,2364.963503649635
Clark,"POLYGON ((-97.981792 45.153295, -97.494254 45.15163099999999, -97.49134599999999 44.804035, -97.492266 44.543884, -97.85302799999999 44.544398, -97.85622599999999 44.631178, -97.977791 44.631602, -97.981792 45.153295))",46025,SD,3736.0,101.0,2703.426124197002
Wood,"POLYGON ((-95.66538899999999 32.960434, -95.30895699999999 32.962572, -95.23119299999999 32.962196, -95.17294699999999 32.961829, -95.15220599999999 33.01345, -95.15210999999999 32.902641, -95.15273999999999 32.660949, -95.15340999999999 32.570115, -95.16497299999999 32.544583, -95.33216399999999 32.604252, -95.332534 32.604186, -95.333119 32.604278, -95.333415 32.604244, -95.334165 32.603997, -95.33528 32.603768, -95.33591299999999 32.603813, -95.336179 32.603921, -95.336303 32.604021, -95.33644699999999 32.604354, -95.336551 32.605096, -95.33667899999999 32.605295, -95.33710099999999 32.605519, -95.33743699999999 32.605531, -95.33775199999999 32.605431, -95.337902 32.605224, -95.33783299999999 32.604951, -95.33762399999999 32.604732, -95.33721899999999 32.604419, -95.33694799999999 32.604059, -95.33689799999999 32.603817, -95.33698299999999 32.60358, -95.33711199999999 32.603485, -95.33834999999999 32.603001, -95.33896899999999 32.603021, -95.33933399999999 32.603195, -95.33945799999999 32.603414, -95.339422 32.603766, -95.33926199999999 32.604097, -95.33918 32.604444, -95.33933999999999 32.605385, -95.339592 32.605669, -95.33994899999999 32.605865, -95.34047 32.606019, -95.340885 32.605963, -95.341173 32.605814, -95.34126999999999 32.605584, -95.34115799999999 32.604951, -95.34091699999999 32.604346, -95.34092 32.604241, -95.34108599999999 32.603996, -95.341314 32.603983, -95.34261599999999 32.604079, -95.34282399999999 32.604044, -95.34358999999999 32.603735, -95.343801 32.60371, -95.344179 32.603761, -95.34440599999999 32.603969, -95.34447899999999 32.604135, -95.344472 32.604277, -95.34395699999999 32.604833, -95.34387199999999 32.605032, -95.34393999999999 32.605382, -95.344194 32.605511, -95.34443499999999 32.605458, -95.34487999999999 32.605192, -95.34525599999999 32.605209, -95.345716 32.605522, -95.34602799999999 32.606023, -95.34608299999999 32.606228, -95.34607 32.606476, -95.345958 32.606851, -95.34582899999999 32.607075, -95.345592 32.607219, -95.344965 32.607262, -95.34468699999999 32.60745, -95.34464 32.607549, -95.344672 32.607827, -95.34475599999999 32.60803, -95.34518899999999 32.608471, -95.345591 32.608781, -95.34592099999999 32.609152, -95.34595 32.609291, -95.34620000000001 32.609119, -95.346391 32.608894, -95.346414 32.608485, -95.34638799999999 32.608311, -95.346586 32.608083, -95.347521 32.607622, -95.34771099999999 32.607439, -95.34763799999999 32.607128, -95.34707899999999 32.606811, -95.34690599999999 32.606575, -95.346913 32.606366, -95.34700699999999 32.606094, -95.346991 32.605421, -95.347105 32.605235, -95.34733199999999 32.605147, -95.347668 32.605167, -95.348281 32.605483, -95.349087 32.606108, -95.34957799999999 32.606814, -95.35007899999999 32.607295, -95.35037699999999 32.607497, -95.35058099999999 32.607546, -95.350921 32.607551, -95.351238 32.60745, -95.351648 32.607142, -95.351736 32.60698, -95.351744 32.606518, -95.35161099999999 32.60622, -95.35105399999999 32.605843, -95.35094699999999 32.605652, -95.351012 32.605449, -95.35117299999999 32.605286, -95.35149699999999 32.605125, -95.352172 32.605103, -95.35350199999999 32.605306, -95.354355 32.605626, -95.355434 32.606358, -95.35641299999999 32.606589, -95.35677799999999 32.606766, -95.357056 32.607115, -95.357553 32.607897, -95.35781399999999 32.608077, -95.35810499999999 32.608086, -95.358295 32.607948, -95.358453 32.607439, -95.358705 32.607073, -95.35910199999999 32.606809, -95.35936099999999 32.606693, -95.35965 32.606653, -95.35986 32.60667, -95.36057 32.6069, -95.36097699999999 32.606979, -95.36141699999999 32.606904, -95.361789 32.60666399999999, -95.362202 32.605863, -95.36233399999999 32.605206, -95.36268699999999 32.604903, -95.363495 32.604382, -95.36350999999999 32.60378, -95.363558 32.603606, -95.363687 32.603422, -95.363827 32.603341, -95.364119 32.603333, -95.36472599999999 32.603543, -95.366074 32.604148, -95.36695899999999 32.604127, -95.367251 32.604158, -95.36838899999999 32.604429, -95.369305 32.604557, -95.37000599999999 32.60481499999999, -95.370215 32.60484, -95.37047799999999 32.604734, -95.37168199999999 32.603091, -95.371966 32.602885, -95.372331 32.602836, -95.372535 32.602871, -95.37287599999999 32.603085, -95.37329699999999 32.603485, -95.37346199999999 32.603507, -95.37369799999999 32.603433, -95.37415899999999 32.603133, -95.374539 32.603098, -95.374691 32.603037, -95.37480000000001 32.602891, -95.37482999999999 32.602719, -95.374568 32.600923, -95.374499 32.600644, -95.37415999999999 32.600154, -95.374127 32.599978, -95.37417499999999 32.599845, -95.37441699999999 32.599604, -95.37466499999999 32.599151, -95.37463 32.598943, -95.37441899999999 32.598594, -95.37442799999999 32.598351, -95.37452499999999 32.598191, -95.37485199999999 32.597915, -95.37491999999999 32.597535, -95.37505299999999 32.597448, -95.37521699999999 32.597409, -95.37567 32.597439, -95.376136 32.597692, -95.377432 32.598872, -95.377668 32.599023, -95.378226 32.599282, -95.378389 32.599317, -95.379025 32.59934399999999, -95.37953399999999 32.599297, -95.38045299999999 32.59867, -95.380819 32.59849, -95.381485 32.59838, -95.38193099999999 32.598492, -95.382126 32.59872, -95.38222499999999 32.599027, -95.382143 32.599973, -95.38251 32.600853, -95.38241099999999 32.601002, -95.38194999999999 32.601245, -95.38177899999999 32.601484, -95.38178599999999 32.601658, -95.381952 32.601852, -95.38217499999999 32.601944, -95.38291199999999 32.602015, -95.383681 32.602162, -95.384097 32.602142, -95.384607 32.601891, -95.38474099999999 32.601709, -95.38476999999999 32.601432, -95.38469499999999 32.60119299999999, -95.38475199999999 32.600735, -95.38482999999999 32.600572, -95.385161 32.60043, -95.38550099999999 32.600416, -95.386634 32.600534, -95.387101 32.60056, -95.38748 32.60053, -95.387647 32.600423, -95.387756 32.600271, -95.387816 32.600026, -95.387823 32.599671, -95.387889 32.599503, -95.38845999999999 32.599081, -95.388751 32.59894, -95.389252 32.59886, -95.389629 32.5989, -95.389883 32.599027, -95.39001999999999 32.599162, -95.390051 32.599299, -95.389808 32.599697, -95.389754 32.599974, -95.38989199999999 32.600265, -95.390349 32.600714, -95.39078499999999 32.601022, -95.391306 32.601258, -95.39271599999999 32.601484, -95.39384699999999 32.60174, -95.394194 32.601621, -95.39437599999999 32.601345, -95.39455799999999 32.601256, -95.394847 32.601197, -95.395471 32.601261, -95.39575099999999 32.601335, -95.39603 32.601489, -95.396793 32.602049, -95.39684 32.602145, -95.39680299999999 32.602319, -95.396338 32.602767, -95.396165 32.603125, -95.39583499999999 32.603613, -95.39575699999999 32.603852, -95.395748 32.604318, -95.39583399999999 32.604553, -95.396052 32.60477, -95.396427 32.604929, -95.397099 32.605001, -95.398118 32.605024, -95.39843399999999 32.605119, -95.39864899999999 32.605375, -95.39885699999999 32.60602, -95.39941899999999 32.606395, -95.39958299999999 32.606401, -95.39983699999999 32.606003, -95.40002699999999 32.605936, -95.400353 32.606006, -95.400324 32.605389, -95.40021399999999 32.60461799999999, -95.40032099999999 32.604528, -95.40056299999999 32.604551, -95.400971 32.604892, -95.401157 32.605192, -95.401161 32.605379, -95.40145 32.605785, -95.401753 32.606285, -95.40212799999999 32.606271, -95.402233 32.606178, -95.402034 32.605531, -95.40199299999999 32.605043, -95.40183399999999 32.604384, -95.40143499999999 32.603893, -95.401439 32.603682, -95.401512 32.603516, -95.401628 32.60342, -95.40177 32.603395, -95.402221 32.603443, -95.402745 32.603665, -95.403082 32.603879, -95.40339399999999 32.60421, -95.40380499999999 32.604263, -95.40420499999999 32.604146, -95.405115 32.60371, -95.40532499999999 32.603692, -95.405529 32.6038, -95.405637 32.60403, -95.405683 32.604308, -95.405614 32.60461799999999, -95.405451 32.604942, -95.404923 32.605347, -95.404461 32.605369, -95.40415499999999 32.605489, -95.40382099999999 32.605887, -95.40373799999999 32.606088, -95.403767 32.606439, -95.403893 32.606617, -95.4041 32.606735, -95.40439099999999 32.606766, -95.40463899999999 32.606741, -95.40545899999999 32.606378, -95.406053 32.606357, -95.406294 32.606296, -95.406747 32.605932, -95.407219 32.605652, -95.40744099999999 32.605547, -95.407777 32.605539, -95.40800899999999 32.60534, -95.40814399999999 32.605007, -95.40836 32.60475, -95.408586 32.604597, -95.40870699999999 32.604568, -95.41008699999999 32.604666, -95.410467 32.60455, -95.410724 32.604613, -95.41068899999999 32.605071, -95.41075099999999 32.60524, -95.411343 32.605404, -95.411919 32.605728, -95.412234 32.606108, -95.412601 32.606805, -95.412773 32.606955, -95.413061 32.607111, -95.469093 32.605642, -95.59454099999999 32.687026, -95.63501699999999 32.72038, -95.66538899999999 32.960434))",48499,TX,45539.0,626.0,1374.645907903116
Roberts,"POLYGON ((-101.086068 35.625267, -101.085735 36.055276, -101.085716 36.057572, -100.546724 36.056536, -100.540221 36.056491, -100.540158 35.619296, -101.085935 35.619102, -101.086068 35.625267))",48393,TX,854.0,14.0,1639.344262295082
Wirt,"POLYGON ((-81.581447 39.026179, -81.42490599999999 39.135679, -81.298017 39.185572, -81.32878599999999 39.152584, -81.24995799999999 39.034837, -81.16245499999999 39.030608, -81.27269 38.936338, -81.278412 38.914867, -81.34391099999999 38.895633, -81.448148 38.941645, -81.502628 38.917922, -81.532186 39.00545, -81.581447 39.026179))",54105,WV,5821.0,42.0,721.5255110805704
Madison,"POLYGON ((-85.861903 40.218936, -85.862296 40.378367, -85.57858899999999 40.379524, -85.57619699999999 40.077143, -85.57619199999999 39.945756, -85.862489 39.943618, -85.861903 40.218936))",18095,IN,129569.0,2497.0,1927.1585024195601
Franklin,"POLYGON ((-88.15490218400869 34.46303430044, -88.13955944124739 34.5816967458839, -87.52966699999999 34.567081, -87.52972199999999 34.304598, -87.634725 34.306997, -88.1732617345949 34.3210395343343, -88.15490218400869 34.46303430044))",01059,AL,31362.0,2055.0,6552.515783432179
San Francisco,"POLYGON ((-122.511983 37.77113, -122.465396 37.80087899999999, -122.398139 37.80563, -122.385323 37.790724, -122.376462 37.738558, -122.356784 37.729505, -122.361749 37.71501, -122.389826876588 37.708331, -122.500678019083 37.7081325680179, -122.505601251345 37.7355674652407, -122.511983 37.77113))",06075,CA,881549.0,12103.0,1372.924250381998
Catoosa,"POLYGON ((-85.2650550217158 34.98507764474169, -85.04518299999999 34.986883, -84.9798540252315 34.9872056139756, -85.06164799999999 34.819478, -85.144789 34.767639, -85.20185599999999 34.77508, -85.20218 34.854451, -85.26476199999999 34.854277, -85.2650550217158 34.98507764474169))",13047,GA,67580.0,1410.0,2086.4160994377035
Winneshiek,"POLYGON ((-92.08097599999999 43.212947, -92.07980199312829 43.5007048851766, -91.824848 43.500684, -91.7302169978377 43.5006857009461, -91.61083500055439 43.5006878467793, -91.605307 43.081653, -92.08114599999999 43.082794, -92.08097599999999 43.212947))",19191,IA,19991.0,471.0,2356.0602271021958
Marshall,"POLYGON ((-89.72431583796859 34.9941869587535, -89.64405183161901 34.9940668634279, -89.43495399999999 34.993754, -89.3526793918484 34.9939961417459, -89.352705 34.844432, -89.299227 34.844415, -89.298334 34.582926, -89.245645 34.583234, -89.246133 34.495633, -89.32543299999999 34.525623, -89.424459 34.519129, -89.476642 34.554168, -89.668448 34.554367, -89.66918299999999 34.685597, -89.72233299999999 34.685504, -89.72344199999999 34.772311, -89.72431583796859 34.9941869587535))",28093,MS,35294.0,1453.0,4116.847056156854
Lowndes,"POLYGON ((-88.67125 33.506168, -88.472714 33.524451, -88.51391699999999 33.650209, -88.40656 33.673342, -88.325119 33.745591, -88.24838747390949 33.7449075948817, -88.25444499999999 33.698779, -88.27451647078369 33.5340014777852, -88.30444281351039 33.28832, -88.66907599999999 33.286922, -88.67125 33.506168))",28087,MS,58595.0,1802.0,3075.3477259151805
Ripley,"POLYGON ((-91.115926 36.82367199999999, -90.662617 36.811453, -90.627517 36.810954, -90.62838699999999 36.679544, -90.5761790655673 36.498405927798, -90.765672 36.498494, -90.7842441551312 36.4984622001291, -91.017974 36.498062, -91.1265388745647 36.4977977010194, -91.115926 36.82367199999999))",29181,MO,13288.0,266.0,2001.8061408789886
Washington,"POLYGON ((-73.606718 43.567138, -73.49290999999999 43.657139, -73.43812 43.803687, -73.3825261495399 43.8081589885495, -73.350707 43.770463, -73.36110715168429 43.7532334572839, -73.39372299999999 43.6992, -73.414546 43.658209, -73.424977 43.598775, -73.39576699999999 43.568087, -73.327702 43.625913, -73.292113 43.584509, -73.242042 43.534925, -73.252832 43.363493, -73.2553558380576 43.3147123986, -73.26978 43.035923, -73.27000873116359 43.0307142926875, -73.27383280702101 42.9436317475265, -73.430623 42.95865, -73.635463 42.94129, -73.577876 43.056888, -73.59496 43.306118, -73.63671699999999 43.49744099999999, -73.606718 43.567138))",36115,NY,61204.0,332.0,542.4482059996079
Clay,"POLYGON ((-97.16036 42.811795, -97.16054299999999 43.08314499999999, -96.92414199999999 43.083733, -96.80568199999999 43.08367, -96.8073706000982 42.700678985373, -96.906797 42.7338, -96.96567899999999 42.724532, -97.0156311127472 42.7565254624882, -97.02485 42.76242999999999, -97.13133099999999 42.771929, -97.16507039237381 42.7916166414677, -97.16036 42.811795))",46027,SD,14070.0,784.0,5572.139303482587
Walla Walla,"POLYGON ((-119.023417 46.216656, -118.860733 46.252455, -118.766898 46.297916, -118.746199 46.359512, -118.633826 46.414022, -118.615592 46.504543, -118.471646 46.597262, -118.228635 46.593362, -118.241872 46.295064, -118.116117 46.295455, -118.116624 46.20805, -117.991481 46.207702, -117.996970429603 46.0001906671726, -118.36779 46.000622, -118.606789154189 46.00086324979119, -118.67787 46.000935, -118.987129 45.999855, -118.987227539565 45.9998002135237, -118.941323 46.027528, -118.974664 46.139523, -119.041498 46.192667, -119.023417 46.216656))",53071,WA,60760.0,1108.0,1823.5681369321921
Morgan,"POLYGON ((-104.150494 40.350245, -104.147714 40.524389, -103.581844 40.523383, -103.4672 40.523253, -103.465377 40.436346, -103.47199 40.001502, -103.705701 40.001366, -104.150332 40.000856, -104.150494 40.350245))",08087,CO,29068.0,850.0,2924.1777900096326
Ford,"POLYGON ((-88.459475 40.617345, -88.23495 40.618208, -88.24730000000001 40.99456, -88.131935 40.997777, -88.118191 40.516982, -88.11790000000001 40.487856, -87.93530899999999 40.485923, -87.93238699999999 40.3994, -88.346987 40.39841699999999, -88.459957 40.39885, -88.459475 40.617345))",17053,IL,12961.0,196.0,1512.2289946763367
Johnson,"POLYGON ((-91.831379 41.861851, -91.366221 41.860069, -91.36644799999999 41.598373, -91.368521 41.423178, -91.48399499999999 41.423848, -91.51982799999999 41.51101, -91.82923099999999 41.511457, -91.831379 41.861851))",19103,IA,151140.0,5829.0,3856.689162366018
Butler,"POLYGON ((-97.15247599999999 37.912733, -97.152913 38.087704, -96.840772 38.085622, -96.52278199999999 38.08637, -96.5253 37.607015, -96.52569 37.476405, -97.15333099999999 37.475544, -97.15247599999999 37.912733))",20015,KS,66911.0,1392.0,2080.375424070781
McLean,"POLYGON ((-87.49533099999999 37.647547, -87.47281099999999 37.664869, -87.408547 37.683563, -87.13882099999999 37.575628, -87.03825999999999 37.560803, -87.13562899999999 37.485153, -87.09980299999999 37.416042, -87.21095799999999 37.38093, -87.295965 37.391819, -87.328543 37.39846199999999, -87.37514499999999 37.569988, -87.48270199999999 37.600914, -87.49533099999999 37.647547))",21149,KY,9207.0,182.0,1976.756815466493
Grant,"POLYGON ((-92.973529 31.708922, -92.61997599999999 31.709572, -92.619224 31.797149, -92.36260799999999 31.796633, -92.34773899999999 31.696584, -92.384441 31.620437, -92.306855 31.58952, -92.276623 31.495385, -92.19613099999999 31.477877, -92.63194399999999 31.390478, -92.692887 31.399598, -92.71898299999999 31.517594, -92.80620599999999 31.598548, -92.90831299999999 31.625169, -92.96461499999999 31.680721, -92.973529 31.708922))",22043,LA,22389.0,536.0,2394.032783956407
Tate,"POLYGON ((-90.23141199999999 34.701991, -90.200199 34.724418, -90.17148299999999 34.75901, -90.030051 34.70795, -89.91220199999999 34.772506, -89.72344199999999 34.772311, -89.72233299999999 34.685504, -89.66918299999999 34.685597, -89.668448 34.554367, -89.721341 34.554274, -90.19863099999999 34.554425, -90.239971 34.626237, -90.23141199999999 34.701991))",28137,MS,28321.0,1177.0,4155.926697503619
Chickasaw,"POLYGON ((-89.19004 33.81171, -89.13787599999999 33.812144, -89.13915799999999 34.074116, -88.824523 34.074948, -88.718964 34.074521, -88.719979 33.81133, -88.93117599999999 33.812374, -88.93160399999999 33.754312, -89.034498 33.73943, -89.19178099999999 33.738602, -89.19004 33.81171))",28017,MS,17103.0,857.0,5010.816815763316
Seneca,"POLYGON ((-76.98133399999999 42.861213, -76.963926 43.013157, -76.71380599999999 43.024035, -76.73674 42.970286, -76.73163599999999 42.72074, -76.66654299999999 42.62345699999999, -76.585989 42.54991, -76.69665499999999 42.54679, -76.895596 42.541537, -76.895349 42.656255, -76.947429 42.76443, -76.97139199999999 42.764223, -76.98133399999999 42.861213))",36099,NY,34016.0,140.0,411.57102539981184
Copiah,"POLYGON ((-90.736282 31.786134, -90.716785 31.844583, -90.71829699999999 32.048352, -90.23033099999999 32.049728, -90.107491 31.777685, -90.12256499999999 31.75268, -90.19542199999999 31.727915, -90.24519099999999 31.717524, -90.379409 31.685194, -90.414198 31.700456, -90.736824 31.698491, -90.736282 31.786134))",28029,MS,28065.0,1381.0,4920.719757705327
Lebanon,"POLYGON ((-76.67804 40.474717, -76.535414 40.555157, -76.440181 40.495952, -76.205528 40.360661, -76.15121499999999 40.315971, -76.30757799999999 40.255066, -76.566339 40.196644, -76.67804 40.474717))",42075,PA,141793.0,2850.0,2009.97228354009
Nolan,"POLYGON ((-100.660626 32.525312, -100.146543 32.522793, -100.151911 32.082638, -100.235137 32.082372, -100.271675 32.081432, -100.665353 32.085407, -100.660626 32.525312))",48353,TX,14714.0,405.0,2752.480630691858
Salem,"POLYGON ((-80.12048999999999 37.287053, -80.022226 37.308338, -80.033464 37.26289, -80.081631 37.265952, -80.12048999999999 37.287053))",51775,VA,25301.0,532.0,2102.683688391763
Hardy,"POLYGON ((-79.13429599999999 38.81334, -79.046853 38.92721, -79.08965499999999 39.038208, -78.97989799999999 39.237624, -78.623555 39.118509, -78.56128199999999 39.13144399999999, -78.508132 39.08862999999999, -78.53226618655701 39.0527645240444, -78.561711 39.009007, -78.620453 38.982601, -78.681617 38.92584, -78.77279299999999 38.893742, -78.821167 38.830982, -78.869276 38.762991, -78.999014 38.840074, -79.02305299999999 38.798613, -79.057253 38.761413, -79.13429599999999 38.81334))",54031,WV,13776.0,103.0,747.6771196283391
Cleburne,"POLYGON ((-85.85189 33.498742, -85.805241 33.535189, -85.796054 33.55622, -85.65581 33.627166, -85.638049 33.773339, -85.53009399999999 33.941423, -85.495289 33.95691, -85.398871 33.964128, -85.38667057377279 33.9017014940033, -85.36053199999999 33.767957, -85.33811629990591 33.65311439160139, -85.314048 33.529805, -85.3049438332249 33.4827563368455, -85.34774399999999 33.501378, -85.64348199999999 33.495885, -85.765427 33.498593, -85.782735 33.469349, -85.887782 33.469427, -85.85189 33.498742))",01029,AL,14910.0,569.0,3816.2307176391682
Marquette,"POLYGON ((-89.59795 43.9821, -89.168612 43.982834, -89.19829899999999 43.812677, -89.167886 43.765643, -89.245375 43.759813, -89.245437 43.643083, -89.599547 43.642636, -89.59795 43.9821))",55077,WI,15574.0,633.0,4064.466418389624
Eddy,"POLYGON ((-104.851524 32.520541, -104.841576 32.963213, -103.814507 32.965114, -103.814216 32.522368, -103.722938 32.522344, -103.722881979148 32.00016556867639, -103.980213477381 32.0000328513626, -104.024521 32.00001, -104.643526 32.000443, -104.84774 32.000464602835, -104.851524 32.520541))",35015,NM,58460.0,1398.0,2391.3787204926443
Franklin,"POLYGON ((-93.498617 42.90851199999999, -93.025144 42.907549, -93.027 42.55681, -93.49948499999999 42.5577, -93.498617 42.90851199999999))",19069,IA,10070.0,380.0,3773.5849056603774
Perry,"POLYGON ((-89.146092 31.434052, -88.943468 31.433458, -88.841707 31.433703, -88.840896 31.006553, -88.834339 30.997983, -88.834475 30.910323, -88.88503799999999 30.910788, -89.13796699999999 30.909877, -89.146176 31.000447, -89.146092 31.434052))",28111,MS,11973.0,498.0,4159.358556752693
Russell,"POLYGON ((-85.23202599999999 36.925069, -85.20583099999999 36.996862, -85.04331599999999 37.186028, -84.95440599999999 37.102271, -84.901112 37.116297, -84.905778 37.047187, -84.835712 36.997612, -84.945527 36.959747, -84.96087799999999 36.916338, -85.064307 36.858743, -85.11841099999999 36.827334, -85.235046 36.885673, -85.21540499999999 36.854467, -85.27494999999999 36.897901, -85.23202599999999 36.925069))",21207,KY,17923.0,378.0,2109.0219271327346
Worcester,"POLYGON ((-75.661827 38.041853, -75.54087 38.08948, -75.54589799999999 38.17874, -75.612764 38.278626, -75.36464099999999 38.290359, -75.309884 38.349281, -75.3412873203482 38.4524365259555, -75.18545499999999 38.451012, -75.04893899999999 38.451263, -75.08551799999999 38.32427, -75.102947 38.311525, -75.14322899999999 38.220475, -75.17739399999999 38.130014, -75.19379599999999 38.096013, -75.242266 38.027209, -75.624341 37.994211, -75.661827 38.041853))",24047,MD,52276.0,1202.0,2299.3343025480144
Hickman,"POLYGON ((-87.71675999999999 35.83875, -87.70643799999999 35.905755, -87.53452999999999 35.993074, -87.20424199999999 35.959186, -87.201426 35.940579, -87.215099 35.850651, -87.25560999999999 35.700516, -87.339232 35.65911, -87.459587 35.615124, -87.586676 35.653117, -87.65818899999999 35.609349, -87.74374999999999 35.663952, -87.71675999999999 35.83875))",47081,TN,25178.0,803.0,3189.2922392564938
Hill,"POLYGON ((-97.476086 32.17346, -97.466106 32.183889, -97.086191 32.265451, -96.94065599999999 32.052087, -96.896209 32.073977, -96.71911399999999 31.814887, -96.932215 31.708887, -97.037266 31.863079, -97.277265 31.745492, -97.32652999999999 31.78836, -97.28206 31.843152, -97.382848 31.870788, -97.43876499999999 31.933506, -97.379992 31.97274, -97.485968 32.017611, -97.476086 32.17346))",48217,TX,36649.0,803.0,2191.0556904690443
Delaware,"POLYGON ((-75.597596 39.874161, -75.404394 40.027434, -75.36106599999999 40.065543, -75.349457 40.052905, -75.311432 40.01981, -75.276482 39.976959, -75.23486799999999 39.937456, -75.262528 39.876561, -75.2111960614745 39.8665186316821, -75.221025 39.861113, -75.29337599999999 39.848782, -75.341765 39.846082, -75.41049247763709 39.8046722343221, -75.41506199999999 39.801919, -75.481207 39.829191, -75.57043299999999 39.839185, -75.5943169052201 39.8345949730913, -75.597596 39.874161))",42045,PA,566747.0,13144.0,2319.2006309693743
Donley,"POLYGON ((-101.086281 35.18214, -100.538978 35.183144, -100.540703 34.747723, -100.944939 34.748281, -101.090749 34.748246, -101.086281 35.18214))",48129,TX,3278.0,85.0,2593.044539353264
Nottoway,"POLYGON ((-78.231234 37.29622, -77.82610799999999 37.201986, -77.79592599999999 37.192592, -77.90025399999999 37.143885, -77.88981299999999 36.98881799999999, -77.968114 36.987292, -78.00363899999999 37.022756, -78.08202299999999 37.011121, -78.23935399999999 37.120089, -78.231234 37.29622))",51135,VA,15232.0,340.0,2232.1428571428573
Chattooga,"POLYGON ((-85.52689481816101 34.5886856927335, -85.360191 34.581799, -85.107748 34.587483, -85.180548 34.435996, -85.334881 34.369748, -85.387351 34.286097, -85.46314082477579 34.2861909885055, -85.4751472811043 34.3436846578762, -85.502471 34.474526, -85.51304422927329 34.5239464713237, -85.52689481816101 34.5886856927335))",13055,GA,24789.0,927.0,3739.561902456735
Kossuth,"POLYGON ((-94.44313699999999 43.255014, -94.4428499897182 43.5004785076547, -94.390597 43.500469, -94.2479674415552 43.5001754767076, -93.97076 43.499605, -93.970415 43.255358, -93.971238 42.907762, -94.442954 42.90807299999999, -94.44313699999999 43.255014))",19109,IA,14813.0,464.0,3132.383717005333
Clay,"POLYGON ((-96.81907799999999 47.081152, -96.8265691272283 47.15053899999999, -96.194671 47.151149, -96.17410799999999 46.97737499999999, -96.174587 46.717854, -96.17227 46.630709, -96.28097699999999 46.630765, -96.7857861825985 46.6295908492609, -96.78978651304979 46.6357466727167, -96.79052299999999 46.63688, -96.786845 46.692805, -96.788803 46.777575, -96.76397299999999 46.912507, -96.83350399999999 47.01011, -96.81907799999999 47.081152))",27027,MN,64222.0,2328.0,3624.926037806359
Cattaraugus,"POLYGON ((-79.060777 42.537853, -78.99170199999999 42.529249, -78.919766 42.442386, -78.695937 42.47194, -78.46393999999999 42.536332, -78.450447 42.519209, -78.30883899999999 42.521217, -78.3081289604466 41.9990711347414, -78.59665 41.999877, -78.9188573636152 41.9991031986894, -78.983065 41.998949, -79.0612644031599 41.99883810991101, -79.060777 42.537853))",36009,NY,76117.0,461.0,605.6465704113405
